1690311220.8190243 0.0 0.0 0.0 0.0 0.0 0.0 1.0
1690311221.6133184 -9.796023368835449e-05 0.0020021535456180573 -0.0002932548522949219 -1.5076249388568128e-05 -4.817869778096834e-06 -7.293836607455492e-05 1.000000029802322
1690311221.7126255 0.0001710355281829834 0.004328050650656223 -0.00015091896057128906 -9.704555850476027e-06 4.585672286339104e-08 -5.468650851980783e-05 1.0
1690311221.811867 0.0012480616569519043 0.0009937938302755356 -0.00024503469467163086 -8.618939190261972e-06 6.0034143658777424e-06 7.702805645564906e-06 1.0000000149011612
1690311221.9111714 0.003726273775100708 0.0002554086968302727 -0.0003039836883544922 -1.8669699506168074e-05 -1.5090408626527957e-06 -6.689655756778557e-05 1.0000000149011612
1690311222.0104668 -0.0005758106708526611 0.0013361619785428047 -0.00010263919830322266 -3.05152198053086e-06 1.494983690474669e-06 -5.181456099502656e-05 1.000000029802322
1690311222.109723 -0.0013630092144012451 0.0029022693634033203 -0.00020599365234375 -6.006564855477738e-06 -4.425804879690634e-06 -0.00012402633544111497 1.0000000149011612
1690311222.208346 0.0007395148277282715 0.0026849964633584023 -0.0003895759582519531 -4.326604410585632e-06 -9.660797953470117e-06 -4.081071043648504e-05 1.000000029802322
1690311222.3076227 0.0025911331176757812 0.001430491916835308 4.172325134277344e-05 -8.652190187135635e-06 3.3493014509532185e-06 -0.0001423516835852025 1.000000029802322
1690311222.406909 -0.0010146498680114746 0.002021019347012043 -0.00018733739852905273 -8.276022943048316e-06 -2.469096069203556e-06 -3.0644700010879205e-05 1.000000059604643
1690311222.5062027 -0.0001893937587738037 -0.0009244820103049278 -0.00043529272079467773 -1.335535489488393e-05 -1.3954151654615998e-05 -1.1674605502776103e-05 1.0
1690311222.6054792 -5.695223808288574e-05 0.0017004739493131638 -0.0003110170364379883 9.988725651055574e-07 -1.1512376659084111e-05 -7.360369636444375e-05 1.0
1690311222.7047749 -1.0639429092407227e-05 0.0011645304039120674 -0.0002619028091430664 -2.514274798539525e-06 -8.928851058161964e-06 -5.059402930164863e-05 1.0000000447034827
1690311222.8040547 -0.0013682246208190918 0.0027816463261842728 -7.969141006469727e-05 -1.460671752345983e-05 -5.5077106569676e-06 -6.681847199183372e-05 1.0000000149011612
1690311222.9026828 -0.0006344318389892578 -0.0003008125349879265 -7.671117782592773e-05 -7.826282060910496e-06 -5.749829228266393e-06 1.621318484980004e-05 0.9999999850988387
1690311223.0019774 -0.0006827116012573242 -0.0005390271544456482 -0.00017839670181274414 -4.480716597754508e-06 -3.5203920560888946e-06 -4.854864710068796e-05 1.0
1690311223.1012325 -0.000933915376663208 0.0024263616651296616 -0.00018662214279174805 -8.185626999926768e-06 -7.302864159851254e-06 -7.774969766335336e-05 0.9999999925494194
