1690298144 -1.0094717743749009 9.554757653387604 -0.3301021206978298 -0.0050112378841757 0.0245468893924002 0.7857798548774717 0.6179986710218437
1690298144 -1.009469680044669 9.554842551469916 -0.3300321162318413 -0.0049998661671885 0.0244951175428815 0.7857781605298505 0.6180029716669615
1690298144 -1.0094234889082452 9.55481277869081 -0.3299797017410282 -0.0050041883848303 0.0244484943660925 0.7857578607209494 0.6180305927193873
1690298144 -1.0094607121058627 9.554684315615113 -0.3299491175419994 -0.0050023884103128 0.0244240304962052 0.7857713260933116 0.6180144544701776
1690298144 -1.0094976478668547 9.554556224178327 -0.3299187476913395 -0.0050006792162514 0.0243996532766616 0.7857846418089453 0.6179985006652866
1690298145 -1.0095296297426546 9.554438215650944 -0.3299198374461681 -0.0050009878407374 0.0243980784474268 0.7857913045185548 0.6179900886193224
1690298145 -1.0096044195269605 9.554433396363908 -0.3299046916111743 -0.004988212290935 0.0243910909938997 0.7858179644101336 0.6179565674289592
1690298145 -1.009603751890617 9.55447650026641 -0.3299323851472641 -0.0049863022042319 0.0244166270460697 0.7858086388128251 0.6179674330263336
1690298145 -1.0095693178055625 9.554437387867011 -0.3299805814072082 -0.0050137981920546 0.0244424585772344 0.7857957694610493 0.6179825537533458
1690298145 -1.0096414069012205 9.55434228741852 -0.3300131169261366 -0.0050303135067296 0.024456362013957 0.7858338874904488 0.6179333973614913
1690298146 -1.009739869251001 9.554308623822577 -0.3300272118731558 -0.0050174951035085 0.0244705717685851 0.7858734110161598 0.617882673100671
1690298146 -1.0097352338786858 9.55435899208631 -0.3300280464275422 -0.0050056370386476 0.0244773423285064 0.7858659826149632 0.6178919490323441
1690298146 -1.0097351761199045 9.554417997031532 -0.3300248636639249 -0.0049863914509701 0.0244842689178246 0.7858589574229956 0.6179007651022125
1690298146 -1.0097212922963392 9.554537442714455 -0.3300204225924298 -0.0049681982855125 0.0244932768861512 0.7858484290101689 0.6179139446682068
1690298146 -1.009671622954563 9.554572232950552 -0.3300312472157103 -0.0049660620697248 0.0245063848559841 0.7858219915423089 0.6179470632160085
1690298147 -1.0096603390761762 9.554591592385982 -0.3300217214443141 -0.0049596089950407 0.0245007852564686 0.7858149366433105 0.6179563084464004
1690298147 -1.0097104519089282 9.554747997703371 -0.3299868834371265 -0.0049274841287535 0.0244888287810552 0.785831950703415 0.6179354031116507
1690298147 -1.009764369199567 9.55474671025117 -0.3299684396607021 -0.0049002596670595 0.0244871646321506 0.7858392700811329 0.6179263773475167
1690298147 -1.0097762596214834 9.554639396661289 -0.3299665583849616 -0.004887389218277 0.0244903694666039 0.7858286621871898 0.6179398424726391
1690298147 -1.009844349367332 9.554590935333197 -0.3299761201663376 -0.0048726614069731 0.0244998947957804 0.7858542404116312 0.617907052195447
1690298148 -1.0099173445832086 9.554565064087209 -0.3299835123173246 -0.004856260545011 0.0245079508071978 0.785885371703194 0.6178672669948486
1690298148 -1.0099151658191925 9.554581709646708 -0.3300018504556747 -0.0048402743532111 0.024530761921097 0.7858777072743889 0.6178762357243609
1690298148 -1.009911560263326 9.5546001741203 -0.3300204902601308 -0.0048244491816987 0.0245537078834723 0.7858693916219744 0.6178860246283082
1690298148 -1.009882163949504 9.55474492668199 -0.3300489672559267 -0.0048118585246985 0.0245821514136737 0.7858552563416779 0.6179029696720751
1690298148 -1.0098591280832228 9.554881098928744 -0.3300763566639249 -0.0047987417376317 0.0246098742412068 0.785844123742738 0.6179161264658625
